NUM, PINYIN, EXPECTED
256,jau6hou2ci5ho2nang4hai6mai4gung1lo1dim2gaai2haang4lai4haang4heoi3dou1hai6haang4hai2tung4jat1go3dei6dim2aa3gam2joeng6go2di1,又好似可能係迷宮囉點解行嚟行去都係行喺同一個地點呀咁樣嗰啲
257,jau5gaa3jau5hou2do1si4dou1jau5gaa3,有㗎有好多時都有㗎
258,lai6jyu4ho2nang4ji5cin4sai3go3ne1zau6hou2do1siu2pang4jau5dou1zung1ji3laam5zyu6di1je5fan3ge3ho2nang4gung1zai2aa3waak6ze2ngo5zau6ho2nang4hai6mou4gan1aa3zau6ne1di1hai6ling6dou3zi6gei2on1sam1di1ge3fan3dak1,例如可能以前細個呢就好多小朋友都鐘意攬住啲野瞓嘅可能公仔呀或者我就可能係毛巾呀就呢啲係令到自己安心啲嘅瞓得
259,gam2ngo5zau6faat3jin6ne1mui5ci3ne1ngo5jyu4gwo2zing2dit3zo2tiu4mou4gan1ge3waa6ne1ze1hai6ngo5dai6ji6ziu1hei2san1faat3jin6zing2dit3zo2tiu4mou4gan1ne1go2jat1maan5ne1faat3ge3mung6ne1zau6jat1ding6wui5hai2zi6gei2wong4bou3keoi1ne1zau1wai4wan2go2tiu4mou4gan1lo1zau6hai6hai2,咁我就發現呢每次呢我如果整跌咗條毛巾嘅話呢啫係我第二朝起身發現整跌咗條毛巾呢嗰一晚呢發嘅夢呢就一定會喺自己黃埔區呢周圍搵嗰條毛巾囉就係喺
260,hai6aa3ngo5lin4siu2baa1dou1soeng5maai4laa3wan2gwo3ngo5gei3dak1jau5kwaa1zoeng1dou3jau5di1jan3zoeng6,係呀我連小巴都上埋啦搵過我記得有誇張到有啲印象
261,hai6laa1,係啦
262,tung4maai4jau5di1kei4jau5zan6si4jau5zan6si4faat3di1mung6ne1hai6m4zi1dim2gaai2wui5jau5siu2siu2tung4ting1jat6faat3saang1ge3si6jau5siu2siu2lin4hai6dou3gaa3lo1ngo5gok3dak1zau6,同埋有啲奇有陣時有陣時發啲夢呢係唔知點解會有少少同聽日發生嘅事有少少連繫到㗎囉我覺得就
263,ze1hai6ho2nang4go2jat6faat3ge3mung6ho2nang4hai6ok3mung6aa3faat3jin6dou3ho2nang4jau5siu2siu2jat1di1m4gat1lei6ge3si6,啫係可能嗰日發嘅夢可能係惡夢呀發現到可能有少少一啲唔吉利嘅事
264,ho2nang4lai6jyu4jau5go3tung4hok6keoi5kwaa1zoeng1dou3keoi5tyun5goek3ling6dou3fan3ji1jyun2aa3waak6ze2zi1leoi6co5leon4ji2zi1hau6jau5di1je5hai6ling6dou3keoi5dei6hai6dyun6zyut6zo2jat1di1keoi5dei6ge3jyun6di1mung6soeng2aa3waak6ze2hai6hei1mong6aa3zi1leoi6go2di1ne1,可能例如有個同學佢誇張到佢斷腳令到瞓醫院呀或者之類坐輪椅之後有啲野係令到佢地係斷絕咗一啲佢地嘅願啲夢想呀或者係希望呀之類嗰啲呢
265,ting1dai6ji6jat6ne1zau6jat1ding6mou5gam2kwaa1zoeng1ge3daan6ho2nang4keoi5dei6zau6waa6keoi5dei6ho2nang4zi1cin4go2jat6ne1zau6caai2daan1ce1jin4zi1hau6zau6caat3soeng1zo2caat3lat1zo2fat1pei4hai2go2go3sat1tau4go1gam2joeng6go2di1lo1,聽第二日呢就一定冇咁誇張嘅但可能佢地就話佢地可能之前嗰日呢就踩單車然之後就擦傷咗擦甩咗忽皮喺嗰個膝頭哥咁樣嗰啲囉
266,hai6lo1jau5zan6si4hai6wui5gam2gaa3,係囉有陣時係會咁㗎
267,jau5siu2siu2lo1bat1gwo3kwaa1zoeng1zo2lo1wui5hai6,有少少囉不過誇張咗囉會係
